,Unnamed: 0,projectID,projectAcronym,organisationID,vatNumber,name,shortName,SME,activityType,street,postCode,city,country,nutsCode,geolocation,organizationURL,contactForm,contentUpdateDate,rcn,order,role,ecContribution,netEcContribution,totalCost,endOfParticipation,active,diffContribution,continent
9211,41841,101070604,SIMAR,999895692,EL090049627,ARISTOTELIO PANEPISTIMIO THESSALONIKIS,ARISTOTLE UNIVERSITY OF THESSALONIKI,False,HES,"KEDEA BUILDING, TRITIS SEPTEMVRIOU, ARISTOTLE UNIVERSITY CAMPUS",546 36,THESSALONIKI,EL,EL522,"40.62598349613209,22.96056716388373",http://www.auth.gr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999895692/101070604,2022-08-12 16:25:27,1905662,2,participant,458812.5,458812.5,458812.5,False,,0.0,EU
9212,41842,101070604,SIMAR,999414669,BE0404754472,basf,,False,PRC,SCHELDELAAN 600 HAVEN 725,2040,Antwerpen,BE,BE211,"51.262462,4.332460279148558",https://www.basf.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999414669/101070604,2022-08-12 16:25:27,2114546,7,participant,102375.0,102375.0,146250.0,False,,43875.0,EU
9213,41843,101070604,SIMAR,912350379,FR49562061630,CHEVRON ORONITE SAS,,False,PRC,1 RUE EUGENE ET ARMAND PEUGEOT LE COROSA CS,92508,Rueil Malmaison,FR,FR105,"48.8693888,2.1808837",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/912350379/101070604,2022-08-12 16:25:27,1945224,4,participant,210875.0,210875.0,301250.0,False,,90375.0,EU
9214,41844,101070604,SIMAR,999862518,ESQ4118001I,UNIVERSIDAD DE SEVILLA,,False,HES,CALLE S. FERNANDO 4,41004,Sevilla,ES,ES618,"37.38181325,-5.9910237446683",http://www.us.es,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999862518/101070604,2022-08-12 16:25:27,1908659,6,participant,628600.0,628600.0,628600.0,False,,0.0,EU
9215,41883,101120726,dAIEDGE,999547074,FR45180089047,INSTITUT NATIONAL DE RECHERCHE EN INFORMATIQUE ET AUTOMATIQUE,INRIA,False,REC,DOMAINE DE VOLUCEAU ROCQUENCOURT,78153,Le Chesnay Cedex,FR,FR103,"48.8278506,2.1319603",http://www.inria.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999547074/101120726,2023-09-19 18:32:20,1906120,11,participant,379253.75,379253.75,379253.75,False,,0.0,EU
9216,41884,101120726,dAIEDGE,941251432,,NVISO SA,NVISO,True,PRC,PARC SCIENTIFIQUE EPFL,1015,Lausanne,CH,CH011,"46.5218269,6.6327025",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/941251432/101120726,2023-09-19 18:32:20,2349579,33,associatedPartner,,0.0,0.0,False,,0.0,EU
9217,41885,101120726,dAIEDGE,904875268,IE3537986CH,UBOTICA TECHNOLOGIES LIMITED,,True,PRC,"OFM, BLOCK 3, THE ARCH, BLACKROCK B VE. BLACKROCK",A94 D5D7,Dublin,IE,IE061,"53.356175050000004,-6.275904025188893",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/904875268/101120726,2023-09-19 18:32:20,1976004,21,participant,462375.0,462375.0,462375.0,False,,0.0,EU
9218,41886,101120726,dAIEDGE,999958839,CHE106080392TVA,CSEM CENTRE SUISSE D'ELECTRONIQUE ET DE MICROTECHNIQUE SA - RECHERCHE ET DEVELOPPEMENT,CSEM,False,REC,RUE JAQUET DROZ 1,2000,Neuchatel,CH,CH024,"47.10267155,6.83158379644177",http://www.csem.ch,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999958839/101120726,2023-09-19 18:32:20,1909337,30,associatedPartner,,0.0,0.0,False,,0.0,EU
9219,41887,101120726,dAIEDGE,909348714,FI27739016,VARJO TECHNOLOGIES OY,,True,PRC,VUORIKATU 20,100,Helsinki,FI,FI1B1,"60.1688639,24.948494",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/909348714/101120726,2023-09-19 18:32:20,1951212,25,participant,358125.0,358125.0,358125.0,False,,0.0,EU
9220,41888,101120726,dAIEDGE,999984059,DE129515865,FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG EV,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101120726,2023-09-19 18:32:20,1905912,6,participant,492651.25,492651.25,492651.25,False,,0.0,EU
9221,41889,101120726,dAIEDGE,999971934,FR01383470937,thales,THALES SIX GTS France,False,PRC,AVENUE DES LOUVRESSES 4,92230,Gennevilliers,FR,FR105,"48.9409357,2.3063114",http://www.thalesgroup.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999971934/101120726,2023-09-19 18:32:20,1905995,20,participant,289528.75,289528.75,289528.75,False,,0.0,EU
9222,41890,101120726,dAIEDGE,999992401,FR43775685019,COMMISSARIAT A L ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,CEA,False,REC,RUE LEBLANC  25,75015,PARIS 15,FR,FR101,"48.8397706,2.2739214",https://www.cea.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999992401/101120726,2023-09-19 18:32:20,1905694,3,participant,323567.0,323567.0,323567.0,False,,0.0,EU
9223,41891,101120726,dAIEDGE,999981149,BE0425260668,INTERUNIVERSITAIR MICRO-ELECTRONICA CENTRUM,IMEC,False,REC,KAPELDREEF 75,3001,Leuven,BE,BE242,"50.866704049999996,4.677742878392847",http://www.imec.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999981149/101120726,2023-09-19 18:32:20,1905930,10,participant,305472.5,305472.5,305472.5,False,,0.0,EU
9224,41892,101120726,dAIEDGE,999887641,,SOFIA UNIVERSITY ST KLIMENT OHRIDSKI,UNISOFIA,False,HES,BUL TZAR OSVOBODITEL 15,1504,Sofia,BG,BG411,"42.6978634,23.3221789",http://www.uni-sofia.bg,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999887641/101120726,2023-09-19 18:32:20,1908638,12,participant,216940.0,216940.0,216940.0,False,,0.0,EU
9225,41893,101120726,dAIEDGE,999995893,EL090101655,IDRYMA TECHNOLOGIAS KAI EREVNAS,FOUNDATION FOR RESEARCH AND TECHNOLOGYHELLAS,False,REC,N PLASTIRA STR 100,70013,Irakleio,EL,EL431,"35.335976,25.126581",http://www.forth.gr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999995893/101120726,2023-09-19 18:32:20,1906526,8,participant,387500.0,387500.0,387500.0,False,,0.0,EU
9226,41894,101120726,dAIEDGE,904614338,ESG37571627,FUNDACION INSTITUTO INTERNACIONAL DE INVESTIGACION EN INTELIGENCIA ARTIFICIAL Y CIENCIAS DE LA COMPUTACION,,False,REC,PAZA DEL AYUNTAMIENTO 1,37188,Carbajosa De La Sagrada,ES,ES415,"40.9336885,-5.649256010099495",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/904614338/101120726,2023-09-19 18:32:20,1961962,13,participant,237512.5,237512.5,237512.5,False,,0.0,EU
9227,41895,101120726,dAIEDGE,900062613,,BONSEYES COMMUNITY ASSOCIATION,,False,OTH,EPFL INNOVATION PARK BUILDING D,1015,Lausanne,CH,CH011,"46.5225695,6.580950497654294",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/900062613/101120726,2023-09-19 18:32:20,1962704,29,associatedPartner,,0.0,0.0,False,,0.0,EU
9228,41896,101120726,dAIEDGE,910945140,,sintef,SINTEF,False,REC,STRINDVEGEN 4,7034,Trondheim,NO,NO060,"63.4134536,10.4089353",http://www.sintef.no,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/910945140/101120726,2023-09-19 18:32:20,1944981,16,participant,384903.75,384903.75,384903.75,False,,0.0,EU
9229,41897,101120726,dAIEDGE,999607602,DE148646973,DEUTSCHES FORSCHUNGSZENTRUM FUR KUNSTLICHE INTELLIGENZ GMBH,DFKI,False,REC,TRIPPSTADTER STRASSE 122,67663,Kaiserslautern,DE,DEB32,"49.4289247,7.7508698",http://www.dfki.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999607602/101120726,2023-09-19 18:32:20,1916706,1,coordinator,2720021.25,2720021.25,2720021.25,False,,0.0,EU
9230,41898,101120726,dAIEDGE,999981731,DE121965658,DEUTSCHES ZENTRUM FUR LUFT - UND RAUMFAHRT EV,DLR,False,REC,LINDER HOHE,51147,Koln,DE,DEA23,"50.848867,7.111538417241022",http://www.dlr.de/en/desktopdefault.aspx,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999981731/101120726,2023-09-19 18:32:20,1905579,5,participant,297938.75,297938.75,297938.75,False,,0.0,EU
9231,41899,101120726,dAIEDGE,955552336,ESG75051912,FUNDACION CENTRO DE TECNOLOGIAS DE INTERACCION VISUAL Y COMUNICACIONES VICOMTECH,VICOM,True,REC,PASEO MIKELETEGI PARQUE TECNOLOGICO DE MIRAMON 57,20009,Donostia San Sebastian,ES,ES212,"43.3224219,-1.9838889",https://www.vicomtech.org,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/955552336/101120726,2023-09-19 18:32:20,1909376,27,participant,251050.0,251050.0,251050.0,False,,0.0,EU
9232,41900,101120726,dAIEDGE,951227688,PL7010366812,FUNDINGBOX ACCELERATOR SP ZOO,FBA,True,OTH,UL POSTEPU 15,02-676,WARSZAWA,PL,PL911,"52.2590324,20.9735191",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/951227688/101120726,2023-09-19 18:32:20,2712709,7,participant,274493.75,274493.75,274493.75,False,,0.0,EU
9233,41901,101120726,dAIEDGE,999589172,SE202100401101,BLEKINGE TEKNISKA HOGSKOLA,BTH,False,HES,CAMPUS GRASVIK,371 79,Karlskrona,SE,SE221,"56.1621073,15.5866422",https://www.bth.se,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999589172/101120726,2023-09-19 18:32:20,2137428,2,participant,487468.75,487468.75,487468.75,False,,0.0,EU
9234,41902,101120726,dAIEDGE,999979015,,EIDGENOESSISCHE TECHNISCHE HOCHSCHULE ZUERICH,ETH ZÃÂ¼rich,False,HES,Raemistrasse  101,8092,Zuerich,CH,CH040,"47.3764534,8.54770931489751",http://www.ethz.ch,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999979015/101120726,2023-09-19 18:32:20,1905561,31,associatedPartner,,0.0,0.0,False,,0.0,EU
9235,41903,101120726,dAIEDGE,999765421,IE6396095F,SYNOPSYS INTERNATIONAL LIMITED,SYNOPSYS,False,PRC,BLOCK 1 BLANCHARDSTOWN CORPORATE PARK,15,Dublin,IE,IE061,"53.4124209,-6.367834616397605",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999765421/101120726,2023-09-19 18:32:20,2927683,19,participant,172500.0,172500.0,172500.0,False,,0.0,EU
9236,41904,101120726,dAIEDGE,999840208,ESQ1368009E,UNIVERSIDAD DE CASTILLA - LA MANCHA,UCLM,False,HES,CALLE ALTAGRACIA 50,13071,Ciudad Real,ES,ES422,"38.9918372,-3.9268262",http://www.uclm.es,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999840208/101120726,2023-09-19 18:32:20,1916828,22,participant,209225.0,209225.0,209225.0,False,,0.0,EU
9237,41905,101120726,dAIEDGE,999954668,FR39480107911,SAFRAN ELECTRONICS & DEFENSE,,False,PRC,2 BOULEVARD DU GENERAL MARTIAL VALIN,75015,Paris,FR,FR101,"48.8379593,2.2702424",http://www.sagem.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999954668/101120726,2023-09-19 18:32:20,1907212,15,participant,277190.0,277190.0,277190.0,False,,0.0,EU
9238,41906,101120726,dAIEDGE,895339877,NL860037538B01,VERSES GLOBAL BV,,False,PRC,TORENALLEE 20 6TH FLOOR,5617 BC,Eindhoven,NL,NL414,"51.445391336605105,5.460189834870826",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/895339877/101120726,2023-09-19 18:32:20,1968565,26,participant,418112.5,418112.5,418112.5,False,,0.0,EU
9239,41907,101120726,dAIEDGE,999479659,,HAUTE ECOLE SPECIALISEE DE SUISSE OCCIDENTALE,HES-SO,False,HES,Route de Moutier 14,2800,Delemont,CH,CH025,"47.3613749,7.34610495",http://www.eesp.ch,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999479659/101120726,2023-09-19 18:32:20,1907018,32,associatedPartner,,0.0,0.0,False,,0.0,EU
9240,41908,101120726,dAIEDGE,999974165,GB671798093,UNIVERSITY OF GLASGOW,,False,HES,UNIVERSITY AVENUE,G12 8QQ,Glasgow,UK,UKM82,"55.8720216,-4.2854872",http://www.gla.ac.uk/researchinstitutes/iii/staff/iainmcinnes/,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999974165/101120726,2023-09-19 18:32:20,1906499,35,associatedPartner,,0.0,,False,,,EU
9241,41909,101120726,dAIEDGE,999977657,IT00951900968,stmicroelectronics,,False,PRC,VIA C.OLIVETTI   2,20864,Agrate Brianza,IT,ITC4D,"45.5762329,9.3524409",http://www.st.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999977657/101120726,2023-09-19 18:32:20,1918921,18,participant,212650.0,212650.0,212650.0,False,,0.0,EU
9242,41910,101120726,dAIEDGE,884839821,,Aegis Rider AG,Aegis Rider,False,PRC,Brandstrasse 51,8952,Schlieren,CH,CH040,"47.4009265,8.4402337",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/884839821/101120726,2023-09-19 18:32:20,1984110,28,associatedPartner,,0.0,0.0,False,,0.0,EU
9243,41911,101120726,dAIEDGE,999997930,FR40180089013,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,False,REC,RUE MICHEL ANGE 3,75794,Paris,FR,FR101,"48.84755265,2.26404020346787",http://www.cnrs.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999997930/101120726,2023-09-19 18:32:20,1905572,17,thirdParty,0.0,49348.75,49348.75,False,,0.0,EU
9244,41912,101120726,dAIEDGE,999991334,BE0419052173,KATHOLIEKE UNIVERSITEIT LEUVEN,KU Leuven,False,HES,OUDE MARKT 13,3000,Leuven,BE,BE242,"50.8780592,4.699407640209",http://www.kuleuven.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999991334/101120726,2023-09-19 18:32:20,1905910,14,participant,549875.0,549875.0,549875.0,False,,0.0,EU
9245,41913,101120726,dAIEDGE,999840887,IT00427620364,UNIVERSITA DEGLI STUDI DI MODENA E REGGIO EMILIA,UNIMORE,False,HES,VIA UNIVERSITA 4,41121,Modena,IT,ITH54,"44.6451415,10.9277340074659",http://www.unimore.it,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999840887/101120726,2023-09-19 18:32:20,1906199,23,participant,165668.75,165668.75,165668.75,False,,0.0,EU
9246,41914,101120726,dAIEDGE,999974941,GB592950700,THE UNIVERSITY OF EDINBURGH,UEDIN,False,HES,"OLD COLLEGE, SOUTH BRIDGE",EH8 9YL,Edinburgh,UK,UKM75,"55.94743165,-3.18651734851981",http://www.ed.ac.uk/home,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999974941/101120726,2023-09-19 18:32:20,1905557,34,associatedPartner,,0.0,,False,,,EU
9247,41915,101120726,dAIEDGE,890717342,IT03921570366,HIPERT SRL,,True,PRC,VIA GIUSEPPE CAMPI 213/B,41125,Modena,IT,ITH54,"44.6321131,10.9434966",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/890717342/101120726,2023-09-19 18:32:20,1984112,9,participant,93125.0,93125.0,93125.0,False,,0.0,EU
9248,41916,101120726,dAIEDGE,999846610,ESQ3718001E,UNIVERSIDAD DE SALAMANCA,USAL,False,HES,CALLE PATIO DE ESCUELAS 1,37008,Salamanca,ES,ES415,"40.9651572,-5.6640181",http://www.usal.es,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999846610/101120726,2023-09-19 18:32:20,1910020,24,participant,241000.0,241000.0,241000.0,False,,0.0,EU
9249,41917,101120726,dAIEDGE,909875521,FR90130023385,SORBONNE UNIVERSITE,,False,HES,21 RUE DE L'ECOLE DE MEDECINE,75006,Paris,FR,FR101,"48.8513145,2.3405431",http://www.sorbonne-universite.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/909875521/101120726,2023-09-19 18:32:20,1945394,17,participant,228098.75,178750.0,228098.75,False,,49348.75,EU
9250,41918,101120726,dAIEDGE,999639127,BE0474549932,CENTRE D'EXCELLENCE EN TECHNOLOGIES DE L'INFORMATION ET DE LA COMMUNICATION,CETIC,True,REC,AVENUE JEAN MERMOZ 28,6041,Charleroi,BE,BE32B,"50.475094,4.47593567042859",https://www.cetic.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999639127/101120726,2023-09-19 18:32:20,1920740,4,participant,310625.0,310625.0,310625.0,False,,0.0,EU
9251,41968,101135932,FAITH,999751744,EL094360380,ATHENS TECHNOLOGY CENTER ANONYMI VIOMICHANIKI EMPORIKI KAI TECHNIKI ETAIREIA EFARMOGON YPSILIS TECHNOLOGIAS,ATC A.E.,True,PRC,RIZAREIOU 10,15233,Athina,EL,EL301,"38.9953683,21.9877132",https://www.atc.gr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999751744/101135932,2023-11-03 12:05:51,1938731,3,participant,605625.0,605625.0,1009375.0,False,,403750.0,EU
9252,41969,101135932,FAITH,889600872,NL862598151B01,TRUSTILIO BV,,True,PRC,VIJZELSTRAAT 68,1017 HL,Amsterdam,NL,NL329,"52.3634347,4.8919626",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/889600872/101135932,2023-11-03 12:05:51,1984450,2,participant,169222.5,169222.5,282037.5,False,,112815.0,EU
9253,41970,101135932,FAITH,884888903,IT04597250721,MER MEC ENGINEERING S.R.L.,MER MEC ENGINEERING,False,PRC,PIAZZA PAPA GIOVANNI PAOLO II 8/1,70015,Noci,IT,ITF47,"40.7946798,17.1235566",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/884888903/101135932,2023-11-03 12:05:51,1980126,15,participant,438000.0,438000.0,730000.0,False,,292000.0,EU
9254,41971,101135932,FAITH,999895789,IT01279680480,UNIVERSITA DEGLI STUDI DI FIRENZE,UNIFI,False,HES,Piazza San Marco  4,50121,Florence,IT,ITI14,"43.7778118,11.2594064",http://www.unifi.it/,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999895789/101135932,2023-11-03 12:05:51,1905657,17,participant,250000.0,250000.0,250000.0,False,,0.0,EU
9255,41972,101135932,FAITH,999995893,EL090101655,IDRYMA TECHNOLOGIAS KAI EREVNAS,FOUNDATION FOR RESEARCH AND TECHNOLOGYHELLAS,False,REC,N PLASTIRA STR 100,70013,Irakleio,EL,EL431,"35.335976,25.126581",http://www.forth.gr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999995893/101135932,2023-11-03 12:05:51,1906526,1,coordinator,1256125.0,1256125.0,1256125.0,False,,0.0,EU
9256,41973,101135932,FAITH,882479520,,VEAS SELVKOST AS,,False,OTH,BJERKASHOLMEN 125,3470,SLEMMESTAD,NO,NO082,"59.7934214,10.499397",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/882479520/101135932,2023-11-03 12:05:51,1984803,10,participant,270000.0,270000.0,270000.0,False,,0.0,EU
9257,41974,101135932,FAITH,910945140,,sintef,SINTEF,False,REC,STRINDVEGEN 4,7034,Trondheim,NO,NO060,"63.4134536,10.4089353",http://www.sintef.no,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/910945140/101135932,2023-11-03 12:05:51,1944981,4,participant,910175.0,910175.0,910175.0,False,,0.0,EU
9258,41975,101135932,FAITH,893713187,ESG01603943,ACTIVE AGEING ASSOCIATION,ACTIVAGE.ORG,False,OTH,RONDA AUGUSTE Y LOUIS LUMIERE NÃÂº 23 - NAVE 13,46980,Paterna,ES,ES523,"36.5229634,-5.864702",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/893713187/101135932,2023-11-03 12:05:51,1979071,12,participant,598750.0,598750.0,598750.0,False,,0.0,EU
9259,41976,101135932,FAITH,999862712,IT00286820501,UNIVERSITA DI PISA,UNIPI,False,HES,LUNGARNO PACINOTTI 43/44,56126,Pisa,IT,ITI17,"43.6919118,10.7556053",http://www.unipi.it,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999862712/101135932,2023-11-03 12:05:51,1905775,11,participant,200000.0,200000.0,200000.0,False,,0.0,EU
9260,41977,101135932,FAITH,999979500,IT02118311006,CONSIGLIO NAZIONALE DELLE RICERCHE,CNR,False,REC,PIAZZALE ALDO MORO 7,185,Roma,IT,ITI43,"41.9007644,12.5125083",http://www.cnr.it,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999979500/101135932,2023-11-03 12:05:51,1905609,5,participant,475000.0,475000.0,475000.0,False,,0.0,EU
9261,41978,101135932,FAITH,999975329,GB568630414,UNIVERSITY OF SOUTHAMPTON,SOUTHAMPTON,False,HES,Highfield,SO17 1BJ,Southampton,UK,UKJ32,"50.92996995,-1.39643013613604",http://www.southampton.ac.uk,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999975329/101135932,2023-11-03 12:05:51,1905627,18,associatedPartner,,0.0,,False,,,EU
9262,41979,101135932,FAITH,937313620,,FILIALA DIN ROMANIA A FUNDATIEI FREEDOM HOUSE INC,,False,OTH,BULEVARDUL FERDINAND 125 SECTOR 2,21396,Bucuresti,RO,RO321,"44.4460691,26.1341092",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/937313620/101135932,2023-11-03 12:05:51,1984802,7,participant,180000.0,180000.0,180000.0,False,,0.0,EU
9263,41980,101135932,FAITH,937182185,,AUTORITA DI SISTEMA PORTUALE DEL MARE ADRIATICO CENTRO-SETTENTRIONALE- PORTO DI RAVENNA,APRA,False,PUB,VIA ANTICO SQUERO 31,48122,Ravenna,IT,ITH57,"44.4161414,12.2017617",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/937182185/101135932,2023-11-03 12:05:51,2561180,16,participant,100000.0,100000.0,100000.0,False,,0.0,EU
